call_user_func_array();parameter;array<string><integer><WP_Query><array><WP_Styles><WP_Scripts><WP_Post><boolean><NULL><stdClass>;parameters
do_action();parameter;string;tag
do_action();parameter;string;arg
do_action();parameter;WP_Query;arg
do_action();parameter;array<string><array>;arg
do_action();parameter;integer;arg
get_site_option();parameter;string;option
_config_wp_home();parameter;string;url
did_action();parameter;string;tag
register_taxonomy();parameter;string;taxonomy
register_taxonomy();parameter;string;object_type
register_taxonomy();parameter;array<boolean><string><array>;args
wp_parse_args();parameter;array<boolean><string><array><integer><double><NULL>;args
wp_parse_args();parameter;array<array><string><boolean><NULL><integer><WP_Post>;defaults
get_taxonomy_labels();parameter;stdClass;tax
get_translations_for_domain();parameter;string;domain
translate_with_gettext_context();parameter;string;text
translate_with_gettext_context();parameter;string;context
translate_with_gettext_context();parameter;string;domain
_x();parameter;string;text
_x();parameter;string;context
_x();parameter;string;domain
translate();parameter;string;text
translate();parameter;string;domain
__();parameter;string;text
__();parameter;string;domain
_get_custom_object_labels();parameter;stdClass;object
_get_custom_object_labels();parameter;array<array>;nohier_vs_hier_defaults
current_theme_supports();parameter;string;feature
register_post_type();parameter;string;post_type
register_post_type();parameter;array<array><boolean><string>;args
sanitize_key();parameter;string;key
get_post_type_capabilities();parameter;stdClass;args
_post_type_meta_capabilities();parameter;array<string>;capabilities
add_post_type_support();parameter;string;post_type
add_post_type_support();parameter;array<string>;feature
get_post_type_labels();parameter;stdClass;post_type_object
register_post_status();parameter;string;post_status
register_post_status();parameter;array<string><boolean><array>;args
register_theme_directory();parameter;string;directory
_wp_specialchars();parameter;string;string
_wp_specialchars();parameter;integer;quote_style
wp_embed_register_handler();parameter;string;id
wp_embed_register_handler();parameter;string;regex
wp_embed_register_handler();parameter;string;callback
wp_embed_register_handler();parameter;integer;priority
WP_Embed.register_handler();parameter;string;id
WP_Embed.register_handler();parameter;string;regex
WP_Embed.register_handler();parameter;string;callback
WP_Embed.register_handler();parameter;integer;priority
add_magic_quotes();parameter;array<string><integer>;array
WP_Query;property;array<integer><boolean><string>;query
WP_Query;property;array<string><array><integer><boolean>;query_vars
WP_Query;property;WP_Tax_Query;tax_query
WP_Query;property;WP_Meta_Query;meta_query
WP_Query;property;WP_Post;queried_object
WP_Query;property;integer;queried_object_id
WP_Query;property;string;request
