FileName	OK	Count
10125796.java	OK	0
9863530.java	OK	0
6495818.java	OK	0
10962868.java	OK	0
6739023.java	OK	0
8677677.java	OK	0
1357036.java	Fail	1	ERROR:	 Line [58] 	 Position [2022]	bad operand types for binary operator '==',  first type:  com.android.music.MediaAppWidgetProvider4,  second type: <nulltype>,,
58889.java	OK	0
5766698.java	OK	0
8890028.java	OK	0
5224743.java	OK	0
2477673.java	OK	0
2773891.java	OK	0
1561807.java	OK	0
4153832.java	OK	0
1454710.java	OK	0
10478633.java	OK	0
11284998.java	Fail	1	ERROR:	 Line [165] 	 Position [4711]	java.lang.Number is abstract; cannot be instantiated,,
11705260.java	OK	0
1176161.java	OK	0
4146924.java	OK	0
7464902.java	OK	0
467295.java	OK	0
9100807.java	OK	0
8004832.java	OK	0
8620774.java	OK	0
1260575.java	OK	0
9182062.java	OK	0
3739500.java	OK	0
216270.java	OK	0
8999928.java	OK	0
3995195.java	OK	0
1736473.java	OK	0
7410915.java	Fail	1	ERROR:	 Line [206] 	 Position [6533]	illegal start of type,,
8830933.java	OK	0
7062460.java	OK	0
11390879.java	OK	0
4172182.java	OK	0
5988538.java	OK	0
5591287.java	OK	0
2250562.java	OK	0
7781435.java	OK	0
10810410.java	OK	0
3671252.java	OK	0
7711915.java	OK	0
6146877.java	OK	0
4078433.java	OK	0
1645856.java	OK	0
9875184.java	OK	0
11211859.java	OK	0
7044670.java	OK	0
3342218.java	OK	0
1304972.java	OK	0
164461.java	Fail	4	ERROR:	 Line [157] 	 Position [4955]	illegal start of type,,ERROR:	 Line [212] 	 Position [6300]	inconvertible types,  required: data.schema.Value,  found:    java.lang.Object,,ERROR:	 Line [213] 	 Position [6353]	inconvertible types,  required: data.schema.Value,  found:    java.lang.Object,,ERROR:	 Line [220] 	 Position [6461]	bad operand types for binary operator '!=',  first type:  data.schema.Value,  second type: <nulltype>,,
5364119.java	Fail	1	ERROR:	 Line [52] 	 Position [2232]	incompatible types,  required: java.lang.Object,  found:    org.apache.jsp.pages.images_jsp,,
11994528.java	OK	0
7080437.java	OK	0
2148374.java	OK	0
8009928.java	OK	0
4698711.java	Fail	1	ERROR:	 Line [6] 	 Position [93]	static import only from classes and interfaces,,
5148411.java	OK	0
358579.java	OK	0
10040434.java	OK	0
8351664.java	OK	0
11652391.java	OK	0
1200009.java	OK	0
2698069.java	OK	0
253488.java	OK	0
6970937.java	OK	0
3372875.java	OK	0
4482979.java	OK	0
1173726.java	OK	0
6713448.java	OK	0
6880509.java	OK	0
3927256.java	OK	0
4378300.java	OK	0
9606803.java	OK	0
1419230.java	OK	0
3160057.java	OK	0
10548664.java	OK	0
1097287.java	Fail	1	WARNING:	 Line [25] 	 Position [551]	com.sun.corba.se.spi.monitoring.MonitoredObject is internal proprietary API and may be removed in a future release,,
5555006.java	OK	0
759851.java	OK	0
1305744.java	OK	0
639852.java	OK	0
3059469.java	OK	0
7902748.java	OK	0
2047016.java	OK	0
1427985.java	OK	0
11743704.java	OK	0
7159579.java	OK	0
1994450.java	OK	0
2893880.java	OK	0
11257955.java	OK	0
10569973.java	OK	0
483220.java	OK	0
2125374.java	OK	0
2273985.java	OK	0
1609156.java	OK	0
3341557.java	OK	0
2316588.java	OK	0
4379525.java	OK	0
11076403.java	OK	0
6890380.java	OK	0
11573128.java	OK	0
925809.java	OK	0
9807536.java	Fail	1	ERROR:	 Line [38] 	 Position [1211]	incompatible types,  required: java.lang.Object,  found:    org.apache.jsp.index_jsp,,
6353073.java	OK	0
2956701.java	OK	0
8783937.java	OK	0
2357903.java	OK	0
10329339.java	OK	0
1848448.java	OK	0
3167292.java	OK	0
6627843.java	OK	0
5176345.java	OK	0
9060244.java	OK	0
3333985.java	OK	0
1788103.java	OK	0
3551224.java	OK	0
6873374.java	OK	0
10461417.java	OK	0
5630202.java	OK	0
2940714.java	OK	0
2826291.java	OK	0
1578886.java	OK	0
10652863.java	OK	0
9343527.java	OK	0
9667676.java	OK	0
8505972.java	OK	0
3248186.java	OK	0
11762650.java	Fail	1	ERROR:	 Line [10] 	 Position [248]	unexpected type,  required: class,  found:    type parameter T,,
10845751.java	OK	0
7122588.java	OK	0
2024828.java	OK	0
1499681.java	OK	0
1124838.java	OK	0
11945910.java	OK	0
1215744.java	OK	0
2620045.java	OK	0
7555146.java	OK	0
11783779.java	OK	0
1131934.java	OK	0
4626569.java	Fail	40	ERROR:	 Line [38] 	 Position [1243]	unclosed character literal,,ERROR:	 Line [38] 	 Position [1245]	illegal character: \169,,ERROR:	 Line [38] 	 Position [1246]	unclosed character literal,,ERROR:	 Line [38] 	 Position [1248]	';' expected,,ERROR:	 Line [38] 	 Position [1252]	illegal start of expression,,ERROR:	 Line [38] 	 Position [1253]	';' expected,,ERROR:	 Line [38] 	 Position [1262]	unclosed character literal,,ERROR:	 Line [38] 	 Position [1264]	illegal character: \168,,ERROR:	 Line [38] 	 Position [1265]	unclosed character literal,,ERROR:	 Line [38] 	 Position [1267]	';' expected,,ERROR:	 Line [38] 	 Position [1271]	illegal start of expression,,ERROR:	 Line [38] 	 Position [1272]	';' expected,,ERROR:	 Line [38] 	 Position [1281]	unclosed character literal,,ERROR:	 Line [38] 	 Position [1283]	';' expected,,ERROR:	 Line [38] 	 Position [1284]	unclosed character literal,,ERROR:	 Line [38] 	 Position [1286]	';' expected,,ERROR:	 Line [38] 	 Position [1290]	illegal start of expression,,ERROR:	 Line [38] 	 Position [1291]	';' expected,,ERROR:	 Line [38] 	 Position [1300]	unclosed character literal,,ERROR:	 Line [38] 	 Position [1302]	illegal character: \171,,ERROR:	 Line [38] 	 Position [1303]	unclosed character literal,,ERROR:	 Line [38] 	 Position [1305]	';' expected,,ERROR:	 Line [38] 	 Position [1309]	illegal start of expression,,ERROR:	 Line [39] 	 Position [1328]	unclosed character literal,,ERROR:	 Line [39] 	 Position [1330]	illegal character: \160,,ERROR:	 Line [39] 	 Position [1331]	unclosed character literal,,ERROR:	 Line [39] 	 Position [1333]	';' expected,,ERROR:	 Line [39] 	 Position [1337]	illegal start of expression,,ERROR:	 Line [39] 	 Position [1338]	';' expected,,ERROR:	 Line [39] 	 Position [1347]	unclosed character literal,,ERROR:	 Line [39] 	 Position [1349]	illegal character: \175,,ERROR:	 Line [39] 	 Position [1350]	unclosed character literal,,ERROR:	 Line [39] 	 Position [1352]	';' expected,,ERROR:	 Line [39] 	 Position [1356]	illegal start of expression,,ERROR:	 Line [39] 	 Position [1357]	';' expected,,ERROR:	 Line [39] 	 Position [1366]	unclosed character literal,,ERROR:	 Line [39] 	 Position [1368]	illegal character: \174,,ERROR:	 Line [39] 	 Position [1369]	unclosed character literal,,ERROR:	 Line [39] 	 Position [1371]	';' expected,,ERROR:	 Line [39] 	 Position [1375]	illegal start of expression,,
3008858.java	OK	0
11064814.java	OK	0
2849941.java	OK	0
5991770.java	OK	0
5171322.java	OK	0
